"","dt","Value","percent_change_last_update","Item","url"
"191",2015-03-01,116.36581650841,0.105494065670171,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"192",2015-04-01,116.3760789016,8.81907891684146e-05,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"193",2015-05-01,128.641799267589,0.105397264470136,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"194",2015-06-01,131.912802065442,0.0254272158542217,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"195",2015-07-01,131.648140346329,-0.00200633839148983,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"196",2015-08-01,124.506054811982,-0.0542513211015197,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"197",2015-09-01,111.935163280077,-0.100966106033065,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"198",2015-10-01,107.526655215996,-0.0393844787901889,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"199",2015-11-01,103.002560197038,-0.0420741723051886,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"200",2015-12-01,96.9504488446706,-0.0587569021662182,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"201",2016-01-01,92.6715710103596,-0.044134688238178,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"202",2016-02-01,83.4840284754405,-0.0991408954736732,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"203",2016-03-01,92.013697594279,0.102171268859501,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"204",2016-04-01,100.359723887611,0.0907041724388927,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"205",2016-05-01,106.950880945436,0.065675320761216,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"206",2016-06-01,111.633772995863,0.0437854462630863,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"207",2016-07-01,105.455812295427,-0.0553413231017848,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"208",2016-08-01,102.286353177561,-0.0300548547195033,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"209",2016-09-01,104.685592680213,0.023456105610561,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"210",2016-10-01,106.597638569314,0.0182646517075387,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"211",2016-11-01,103.986129565415,-0.024498750994391,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"212",2016-12-01,105.818776938782,0.0176239598591331,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"213",2017-01-01,111.460392563546,0.0533139371666285,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"214",2017-02-01,109.082217973231,-0.0213364993215739,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"215",2017-03-01,110.302902636895,0.0111905009482216,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"216",2017-04-01,114.735716369057,0.0401876435360424,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"217",2017-05-01,113.124520638213,-0.0140426693782246,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"218",2017-06-01,111.201672229964,-0.0169976270166778,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"219",2017-07-01,108.658759222651,-0.0228675788440894,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"220",2017-08-01,112.886325091011,0.0389068115502576,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"221",2017-09-01,124.867399077465,0.106133971291866,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"222",2017-10-01,118.066673148178,-0.0544635828048897,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"223",2017-11-01,121.110823043934,0.0257833122132203,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"224",2017-12-01,117.089045165333,-0.0332074192670821,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"225",2018-01-01,120.88343001588,0.0324059765385343,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"226",2018-02-01,122.835445225827,0.0161479138182175,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"227",2018-03-01,122.539456201186,-0.00240963855421665,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"228",2018-04-01,130.149830940575,0.0621055044254025,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"229",2018-05-01,137.783971222089,0.0586565516554478,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"230",2018-06-01,138.210130602456,0.0030929532411327,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"231",2018-07-01,136.237050480172,-0.0142759442718407,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"232",2018-08-01,135.769841527044,-0.00342938247327865,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"233",2018-09-01,136.228408464854,0.00337753165690013,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"234",2018-10-01,137.080187099632,0.00625257715608854,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"235",2018-11-01,127.135387972475,-0.072547312179611,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"236",2018-12-01,114.588802108652,-0.0986868098954461,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"237",2019-01-01,108.670101867756,-0.0516516459896679,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"238",2019-02-01,111.670501560964,0.0276101673012117,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"239",2019-03-01,121.680655928963,0.0896400949944137,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"240",2019-04-01,134.220760281298,0.103057501265081,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"241",2019-05-01,137.489602575321,0.0243542227534114,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"242",2019-06-01,130.733707100496,-0.0491375009330155,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"243",2019-07-01,131.790733599075,0.00808534020814499,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"244",2019-08-01,126.186926791328,-0.0425204918032786,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"245",2019-09-01,125.03699862808,-0.00911289459604063,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"246",2019-10-01,127.020341143555,0.0158620451325292,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"247",2019-11-01,125.619794536086,-0.0110261600217718,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"248",2019-12-01,123.611606226572,-0.0159862409975276,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"249",2020-01-01,122.613993583304,-0.00807054186675523,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"250",2020-02-01,117.948925689471,-0.0380467820800847,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"251",2020-03-01,109.21616921066,-0.0740384571352684,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"252",2020-04-01,91.2224130667272,-0.164753591652036,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"253",2020-05-01,91.0263473442007,-0.00214931523882273,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"254",2020-06-01,100.151235268065,0.100244469761701,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"255",2020-07-01,104.99886573549,0.0484031021130179,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"256",2020-08-01,105.026952285273,0.000267493839925653,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"257",2020-09-01,105.804193537933,0.00740039804781701,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"258",2020-10-01,104.131963573905,-0.0158049497672139,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"259",2020-11-01,101.33249073684,-0.0268838955973277,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"260",2020-12-01,104.779034470839,0.0340122275583795,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"261",2021-01-01,112.025364314958,0.0691582040311357,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"262",2021-02-01,119.739983364121,0.0688649315834641,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"263",2021-03-01,133.763273595402,0.117114516281818,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"264",2021-04-01,136.437437210357,0.0199917626346648,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"265",2021-05-01,142.144948201921,0.0418324406281793,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"266",2021-06-01,145.282539888302,0.0220731846335068,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"267",2021-07-01,148.888960905683,0.0248234992322823,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"268",2021-08-01,149.856866621296,0.00650085613953589,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"269",2021-09-01,150.337578723358,0.00320780831002603,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"270",2021-10-01,155.826878828143,0.0365131602583907,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"271",2021-11-01,160.185695304145,0.0279721734066781,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"272",2021-12-01,156.736450940359,-0.0215327864153947,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"273",2022-01-01,156.861220036513,0.000796043903027333,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"274",2022-02-01,165.256397791965,0.0535197785245991,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"275",2022-03-01,197.955623251342,0.197869649201364,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"276",2022-04-01,195.958777586933,-0.0100873399381717,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"277",2022-05-01,211.330762333776,0.0784449920342224,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"278",2022-06-01,232.330859556449,0.0993707541238351,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"279",2022-07-01,214.40407903123,-0.0771605655806687,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"280",2022-08-01,188.284127858617,-0.121825812692718,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"281",2022-09-01,177.657149647298,-0.0564411792548904,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
"282",2022-10-01,183.11188169081,0.0307037012264454,"Gasoline (all types)","https://beta.bls.gov/dataViewer/view/timeseries/CUUR0000SETB01"
